HTTPS | captive.apple.com/
HTTPS | dl.dir.freefiremobile.com/common/Local/VN/Splash_Upload/260609_OB47VN_DW1_Winning_Kick.png
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | clientbp.ggpolarbear.com/GetPlayerPersonalShow
HTTPS | clientbp.ggpolarbear.com/LoginGetProfile
HTTPS | 100067.connect.garena.com/bind/app/platform/info/get?app_id=100067&access_token=c5e234e19d7f962b275b87a7cd5cb91c66722ab03f9a66db368cf6879cc0a990
HTTPS | 100067.connect.garena.com/oauth/token/inspect?token=c5e234e19d7f962b275b87a7cd5cb91c66722ab03f9a66db368cf6879cc0a990&app_id=100067
HTTPS | 100067.connect.garena.com/game/account_security/bind:get_bind_info?app_id=100067&access_token=c5e234e19d7f962b275b87a7cd5cb91c66722ab03f9a66db368cf6879cc0a990
HTTPS | clientbp.ggpolarbear.com/GetWorkshopSwitch
HTTPS | clientbp.ggpolarbear.com/GetPetList
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | clientbp.ggpolarbear.com/GetPlayerHippoRankingInfo
HTTPS | clientbp.ggpolarbear.com/GetLoadoutSchemeDesc
HTTPS | 100067.msdk.garena.com/api/msdk/v2/info/pricing?locale=&app_id=100067&source=1&for_item_ids=4071%2C4072%2C4073%2C4074%2C4075%2C4076%2C1609&app_role_id=0&platform=3&client_type=1&open_id=380415e1773ac3ecacf4059bee99dfe6&access_token=c5e234e19d7f962b275b87a7cd5cb91c66722ab03f9a66db368cf6879cc0a990&app_server_id=0&for_channel_id=201068
HTTPS | clientbp.ggpolarbear.com/GetPresetLoadoutInfo
HTTPS | clientbp.ggpolarbear.com/GetBRRankingInfo
HTTPS | 100067.msdk.garena.com/api/msdk/v2/info/event/config?region=VN&app_id=100067&version=d751713988987e9331980363e24189ce
HTTPS | stats.gc.apple.com/WebObjects/GKGameStatsService.woa/wa/getGameMetadata
HTTPS | clientbp.ggpolarbear.com/GetAccountCollectionCustomItems
HTTPS | clientbp.ggpolarbear.com/GetAttendance
HTTPS | clientbp.ggpolarbear.com/ReportEventPushInfo
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | clientbp.ggpolarbear.com/GetAccountFreshInfo
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=10&iaecounter=21&device_timestamp=1780760537110&prev_response_time=1780760532980&prev_update_time=1780760532982&prev_update_value=1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=927C221E-67A7-4B4F-9FBC-FF28C6714405
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | clientbp.ggpolarbear.com/GetAccountTeamTopUpInfo
HTTPS | clientbp.ggpolarbear.com/GetMailList
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | clientbp.ggpolarbear.com/GetLbsInfo
HTTPS | clientbp.ggpolarbear.com/GetLimitedEventOpenInfo
HTTPS | clientbp.ggpolarbear.com/SendVeteranRemind
HTTPS | clientbp.ggpolarbear.com/GetCustomEventOpenInfo
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | clientbp.ggpolarbear.com/GetOccupationInfo
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | clientbp.ggpolarbear.com/GetRankMasterLevel
HTTPS | clientbp.ggpolarbear.com/GetGBSysRedDotInfo
HTTPS | clientbp.ggpolarbear.com/GetRankingMatchGrandmasterPositions
HTTPS | clientbp.ggpolarbear.com/GetOptCdnDesc
HTTPS | clientbp.ggpolarbear.com/GetCSRankMasterLevel
HTTPS | clientbp.ggpolarbear.com/GetCSRankingMatchGrandmasterPositions
HTTPS | clientbp.ggpolarbear.com/GetBackpack
HTTPS | clientbp.ggpolarbear.com/GetPrimeAccountInfo
HTTPS | clientbp.ggpolarbear.com/GetWorkshopUGCOpeningInfo
HTTPS | clientbp.ggpolarbear.com/GetWorkshopSelectionPageInfo
HTTPS | clientbp.ggpolarbear.com/GetAPIMatchPool
HTTPS | clientbp.ggpolarbear.com/GetPlayerSpecialModeInfo
HTTPS | clientbp.ggpolarbear.com/GetModeStatsConfig
HTTPS | clientbp.ggpolarbear.com/InitPlayerCSRankingInfo
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_16.U3GfwMkr6t5GQZNK~2FtoJSrRUnYA~3D
HTTPS | clientbp.ggpolarbear.com/GetDiscountStore
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | clientbp.ggpolarbear.com/GetPayBundleWindowDesc
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_16.U3GfwMkr6t5GQZNK~2FtoJSrRUnYA~3D
HTTPS | 100067.msdk.garena.com/api/msdk/v2/info/pricing?locale=&app_id=100067&source=1&for_item_ids=4791%2C4792%2C4793%2C4794%2C4795%2C2059%2C4790%2C1776&app_role_id=0&platform=3&client_type=1&open_id=380415e1773ac3ecacf4059bee99dfe6&access_token=c5e234e19d7f962b275b87a7cd5cb91c66722ab03f9a66db368cf6879cc0a990&app_server_id=0&for_channel_id=201068
HTTPS | clientbp.ggpolarbear.com/GetSmartAssistantMessages
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_16.U3GfwMkr6t5GQZNK~2FtoJSrRUnYA~3D
HTTPS | clientbp.ggpolarbear.com/GetBPAllDescs
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_16.U3GfwMkr6t5GQZNK~2FtoJSrRUnYA~3D
HTTPS | clientbp.ggpolarbear.com/GetEPInfo
HTTPS | 100067.msdk.garena.com/api/msdk/v2/info/pricing?locale=&app_id=100067&source=1&for_item_ids=90081%2C90081%2C90089%2C90089&app_role_id=0&platform=3&client_type=1&open_id=380415e1773ac3ecacf4059bee99dfe6&access_token=c5e234e19d7f962b275b87a7cd5cb91c66722ab03f9a66db368cf6879cc0a990&app_server_id=0&for_channel_id=201068
HTTPS | clientbp.ggpolarbear.com/GetWishListItems
HTTPS | clientbp.ggpolarbear.com/GetCurOrRecentPeriodicRankingConfig
HTTPS | clientbp.ggpolarbear.com/GetClanInfoByClanID
HTTPS | clientbp.ggpolarbear.com/GetClaimedClanActAward
HTTPS | clientbp.ggpolarbear.com/GetClanPersonalActivenessInfo
HTTPS | clientbp.ggpolarbear.com/GetCardsAndIAPInfo
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | 100067.msdk.garena.com/api/msdk/v2/info/pricing?locale=&app_id=100067&source=1&for_item_ids=4510%2C1393&app_role_id=0&platform=3&client_type=1&open_id=380415e1773ac3ecacf4059bee99dfe6&access_token=c5e234e19d7f962b275b87a7cd5cb91c66722ab03f9a66db368cf6879cc0a990&app_server_id=0&for_channel_id=201068
HTTPS | clientbp.ggpolarbear.com/InitTeamChampionshipInfo
HTTPS | dl.gmc.freefiremobile.com/common/OB31/CSH/TrainingLandLoading/TrainingLandLoadingVN_vn.jpg
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | clientbp.ggpolarbear.com/GetCreditScoreDesc
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | clientbp.ggpolarbear.com/GetCreditScoreInfo
HTTPS | clientbp.ggpolarbear.com/GetLabSetting
HTTPS | clientbp.ggpolarbear.com/GetHyperBookSetting
HTTPS | clientbp.ggpolarbear.com/GetHyperBookInfo
HTTPS | firebaselogging-pa.googleapis.com/v1/firelog/legacy/batchlog
HTTPS | clientbp.ggpolarbear.com/TailorUnlockDesc
HTTPS | gin.freefiremobile.com/featureSortIos/deliveryFeatureIos
HTTPS | clientbp.ggpolarbear.com/GetCollabDesc
HTTPS | clientbp.ggpolarbear.com/GetSparkDesc
HTTPS | clientbp.ggpolarbear.com/GetNonWishListItemsWishCnts
HTTPS | clientbp.ggpolarbear.com/GetSparkInfo
HTTPS | clientbp.ggpolarbear.com/GetRankingTaskList
HTTPS | clientbp.ggpolarbear.com/GetCSRankingTaskList
HTTPS | clientbp.ggpolarbear.com/GetClanMembers
HTTPS | clientbp.ggpolarbear.com/GetPlayerRankingInfo
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/IconCDN/ios/icon_callsign_basebg_gemini25_rgb.pvr
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/IconCDN/ios/icon_callsign_basebg_csrank34_01_rgb.pvr
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/IconCDN/ios/icon_callsign_basebg_winterfest21_rgb.pvr
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/IconCDN/ios/icon_callsign_basebg_csrank36_01_rgb.pvr
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/IconCDN/ios/icon_callsign_basebg_16_manual_01_rgb.pvr
HTTPS | clientbp.ggpolarbear.com/BatchGetClanInfoByClanIDs
HTTPS | clientbp.ggpolarbear.com/GetPlayerRecentMaxRank
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=10&iaecounter=21&device_timestamp=1780760547184&prev_response_time=1780760537424&prev_update_time=1780760537425&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=1F168F98-03BF-4788-9195-F8EB10D9909A
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/IconCDN/ios/icon_callsign_basebg_tvman_rgb.pvr
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/IconCDN/ios/910040001_rgb.pvr
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/IconCDN/ios/910040001_sa.pvr
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/IconCDN/ios/ff_ui_pin_goal_hd_rgb.pvr
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/IconCDN/ios/ff_ui_pin_goal_hd_sa.pvr
HTTPS | clientbp.ggpolarbear.com/GetClanTrend
HTTPS | clientbp.ggpolarbear.com/CheckHackBehavior
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/IconCDN/ios/902053011_rgb.pvr
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/IconCDN/ios/icon_callsign_basebg_redhat25_rgb.pvr
HTTPS | clientbp.ggpolarbear.com/GetLuckyWheelDesc
HTTPS | clientbp.ggpolarbear.com/BatchGetAccountInfo
HTTPS | clientbp.ggpolarbear.com/GetSpecialFriendsState
HTTPS | clientbp.ggpolarbear.com/GetAreaLeaderboardDesc
HTTPS | clientbp.ggpolarbear.com/GetWeaponPowerLeaderboardDesc
HTTPS | clientbp.ggpolarbear.com/GetAccountWeaponPower
HTTPS | clientbp.ggpolarbear.com/GetClanAreaLeaderboardDesc
HTTPS | clientbp.ggpolarbear.com/GetAreaLeaderboardInfo
HTTPS | app-measurement.com/a
HTTPS | clientbp.ggpolarbear.com/GetVipCardDescs
HTTPS | 100067.msdk.garena.com/api/msdk/v2/info/pricing?locale=&app_id=100067&source=1&for_item_ids=17%2C81041%2C4008%2C90100%2C90008%2C90125&app_role_id=0&platform=3&client_type=1&open_id=380415e1773ac3ecacf4059bee99dfe6&access_token=c5e234e19d7f962b275b87a7cd5cb91c66722ab03f9a66db368cf6879cc0a990&app_server_id=0&for_channel_id=201068
HTTPS | clientbp.ggpolarbear.com/GetMembershipDesc
HTTPS | clientbp.ggpolarbear.com/GetWeaponExpInfo
HTTPS | 100067.msdk.garena.com/api/msdk/v2/info/rebates?locale=&app_id=100067&app_role_id=0&platform=3&for_rebate_ids=2%2C81041%2C4008&client_type=1&open_id=380415e1773ac3ecacf4059bee99dfe6&access_token=c5e234e19d7f962b275b87a7cd5cb91c66722ab03f9a66db368cf6879cc0a990&app_server_id=0
HTTPS | clientbp.ggpolarbear.com/GetFestivalAttendanceInfo
HTTPS | 100067.msdk.garena.com/api/msdk/v2/info/pricing?locale=&app_id=100067&source=1&for_item_ids=4605%2C4606%2C90168%2C4607%2C90169&app_role_id=0&platform=3&client_type=1&open_id=380415e1773ac3ecacf4059bee99dfe6&access_token=c5e234e19d7f962b275b87a7cd5cb91c66722ab03f9a66db368cf6879cc0a990&app_server_id=0&for_channel_id=201068
HTTPS | clientbp.ggpolarbear.com/GetWeaponSkinUpgradeGratitude
HTTPS | clientbp.ggpolarbear.com/GetLoginHistory
HTTPS | 100067.msdk.garena.com/api/msdk/v2/info/rebates?locale=&app_id=100067&app_role_id=0&platform=3&for_rebate_ids=4605%2C4606%2C90168%2C4607%2C90169&client_type=1&open_id=380415e1773ac3ecacf4059bee99dfe6&access_token=c5e234e19d7f962b275b87a7cd5cb91c66722ab03f9a66db368cf6879cc0a990&app_server_id=0
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_07.M~2FK5VhYf9ZQfChCTW1nfSJpeT~2BM~3D
HTTPS | clientbp.ggpolarbear.com/GetClanApplicationsAndInvitations
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_07.M~2FK5VhYf9ZQfChCTW1nfSJpeT~2BM~3D
HTTPS | clientbp.ggpolarbear.com/GetFriendRequestList
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_07.M~2FK5VhYf9ZQfChCTW1nfSJpeT~2BM~3D
HTTPS | clientbp.ggpolarbear.com/GetAccountKocInfo
HTTPS | clientbp.ggpolarbear.com/GetAvatarSkillOverWrite
HTTPS | clientbp.ggpolarbear.com/GetGuideOfNewPlayer
HTTPS | clientbp.ggpolarbear.com/GetTokenSourceSettings
HTTPS | clientbp.ggpolarbear.com/GetNewbieGuideDesc
HTTPS | clientbp.ggpolarbear.com/GetAccountExploreInfo
HTTPS | clientbp.ggpolarbear.com/GetReportAndPenalty
HTTPS | clientbp.ggpolarbear.com/GetFlashStoreDesc
HTTPS | clientbp.ggpolarbear.com/GetLevelRewardsConfig
HTTPS | clientbp.ggpolarbear.com/GetVirtualBrandDesc
HTTPS | clientbp.ggpolarbear.com/GetVirtualBrandInfo
HTTPS | clientbp.ggpolarbear.com/GetVipCardInfo
HTTPS | clientbp.ggpolarbear.com/GetMembershipInfo
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_66.UXUeVkCVh4DtJqjM~2Fb1OokP4TKY~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_66.UXUeVkCVh4DtJqjM~2Fb1OokP4TKY~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_44.7G9HsrFKJQ~2BWVdJ3WapmtksSd5s~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_44.7G9HsrFKJQ~2BWVdJ3WapmtksSd5s~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=10&iaecounter=21&device_timestamp=1780760557170&prev_response_time=1780760547498&prev_update_time=1780760547499&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=0DE58886-130C-4C3A-B2CE-C636DFCD53FD
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_10.WCtIdW1kX2Tq5eMf~2BXYzzHHMOiQ~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_10.WCtIdW1kX2Tq5eMf~2BXYzzHHMOiQ~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_54.Gk4dtAdeGh92GRAtJzxNRqbULcc~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_54.Gk4dtAdeGh92GRAtJzxNRqbULcc~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_46.bHR8mdE~2FeMdcCJYe~2B6fS6scEczg~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_46.bHR8mdE~2FeMdcCJYe~2B6fS6scEczg~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_72.NvITX~2Fhvc71xmzjzecHvfps8vfA~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_72.NvITX~2Fhvc71xmzjzecHvfps8vfA~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_72.NvITX~2Fhvc71xmzjzecHvfps8vfA~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_72.NvITX~2Fhvc71xmzjzecHvfps8vfA~3D
HTTPS | clientbp.ggpolarbear.com/GetKolHudRecommendDesc
HTTPS | dl.gmc.freefiremobile.com/common/OB50/CSH/Setting/SSTYGeneral2.pvr
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=10&iaecounter=21&device_timestamp=1780760567110&prev_response_time=1780760557488&prev_update_time=1780760557489&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=920E883B-15CD-4206-893A-A78BF310DA32
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_41.Nd8uh31JZWLNVkiSd5xtDclxpfU~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_41.Nd8uh31JZWLNVkiSd5xtDclxpfU~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_45.kFerhsZE6QuonfqJq~2BNTflv0P~2BY~3D
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | vnevent.ggblueshark.com/LogEvent
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_35.twlDQWUca4uE7uhASg01aSrVDto~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_35.twlDQWUca4uE7uhASg01aSrVDto~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_35.twlDQWUca4uE7uhASg01aSrVDto~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_53.1tgRTWSFV50x8CNzuxAwkVwO8Bs~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_53.1tgRTWSFV50x8CNzuxAwkVwO8Bs~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_53.1tgRTWSFV50x8CNzuxAwkVwO8Bs~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_21.1zPDiVRtEJ~2FPPy6LZp4~2BpLuRSvQ~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_21.1zPDiVRtEJ~2FPPy6LZp4~2BpLuRSvQ~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=10&iaecounter=21&device_timestamp=1780760577214&prev_response_time=1780760567426&prev_update_time=1780760567427&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=90D0FB9D-3C97-4BED-AB13-09660AB4C6DD
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_19.lU64AfwyPgZYFnBQmzHZlhE0L2c~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_19.lU64AfwyPgZYFnBQmzHZlhE0L2c~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_51.qG9KnFj9OmpTfo~2F~2FQmKCPFQgPuQ~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_51.qG9KnFj9OmpTfo~2F~2FQmKCPFQgPuQ~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_51.qG9KnFj9OmpTfo~2F~2FQmKCPFQgPuQ~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_65.fPdMtOHYZem9RfRZRoqrkzerU~2Bo~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_65.fPdMtOHYZem9RfRZRoqrkzerU~2Bo~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_60.tkSYRBLu33PELL3ow9XellKK0fc~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_60.tkSYRBLu33PELL3ow9XellKK0fc~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_60.tkSYRBLu33PELL3ow9XellKK0fc~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=10&iaecounter=21&device_timestamp=1780760587319&prev_response_time=1780760577527&prev_update_time=1780760577528&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=F391DAAD-C983-44BB-B8CF-20EDEFDA828E
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_08.wQitpwmA5geoe6L5sc2x39HVZ38~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_08.wQitpwmA5geoe6L5sc2x39HVZ38~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_09.aWOvSl2sb7s5MvHXfSxvYxNPYcI~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_09.aWOvSl2sb7s5MvHXfSxvYxNPYcI~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalavatarres/757/gameassetbundles/optionalab_avatar_06.VwqaVydp8p37BESlM8TYMaA6toQ~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=10&iaecounter=21&device_timestamp=1780760597110&prev_response_time=1780760587638&prev_update_time=1780760587639&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=4D8751A2-A72C-457F-878D-1BC492BC1A91
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_skyboard_022.oG~2FpPgmGv~2BNHn5tHT5xhCWtRG1E~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_skyboard_022.oG~2FpPgmGv~2BNHn5tHT5xhCWtRG1E~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_quickchat_013.91qNBxBiKxHBBAl3KEafYd6sZNw~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_quickchat_013.91qNBxBiKxHBBAl3KEafYd6sZNw~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_parachute_020.GixOyAyEfAVg79q5vqigFC9s43I~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_lootbox_025.mD09gXcsTaFkLxcU2m7MZbgMUBM~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_lootbox_025.mD09gXcsTaFkLxcU2m7MZbgMUBM~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_lootbox_025.mD09gXcsTaFkLxcU2m7MZbgMUBM~3D
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_groupanim_025.OkC0qkvhzl5OvRjF27jD1m~2Bran0~3D
HTTPS | jkcl20-skadsdkless.appsflyersdk.com/api/v2.0/conversion-value?uid=1780753249032-6512298&app_id=id1300146617&trigger=timer&session_counter=10&iaecounter=21&device_timestamp=1780760607357&prev_response_time=1780760597442&prev_update_time=1780760597443&prev_update_value=-1&prev_response_code=200&session_length=null&os_version=26.5&sdk_version=6.14.0&bundle_id=com.dts.freefireth&device_model=iPhone12,3&gcv_transaction_id=4B64C371-621E-454D-8BCA-93A2D45B7B26
HTTPS | dl.gmc.freefiremobile.com/live/ABHotUpdates/ios/optional/optionalclothres/1184/gameassetbundles/optionalab_groupanim_025.OkC0qkvhzl5OvRjF27jD1m~2Bran0~3D
